spotify_id,spotify_uri,album,name,popularity,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
23QwcPxS1AZPI4Bu0GBnZy,spotify:track:23QwcPxS1AZPI4Bu0GBnZy,Six Feet Down Under,"Devil's Dance - Live At The Entertainment Centre In Perth, Australia",3,2010-01-01,6,0.564,0.643,0,-8.032,1,0.0409,0.0284,0.118,0.0558,0.486,94.742,347053,4
3ZKJN08LBITFQuKimVr1sR,spotify:track:3ZKJN08LBITFQuKimVr1sR,Six Feet Down Under,"Frantic - Live At The Entertainment Centre In Sydney, Australia",4,2010-01-01,7,0.226,0.909,5,-8.188,1,0.0893,0.263,0.00666,0.931,0.413,172.513,464187,4
0R4xG8RRWYiCUyyseTNCTv,spotify:track:0R4xG8RRWYiCUyyseTNCTv,Six Feet Down Under,"Fight Fire With Fire - Live At The Entertainment Centre In Brisbane, Australia",3,2010-01-01,8,0.279,0.994,8,-5.905,1,0.0942,0.018,0.0335,0.442,0.0489,103.659,309120,4
4gqgupYIgqFeNV2bY1Jxlr,spotify:track:4gqgupYIgqFeNV2bY1Jxlr,Six Feet Down Under Part 2,Blackened - Live From Brisbane,6,2010-01-01,1,0.249,0.967,3,-4.04,1,0.0786,0.000986,0.00164,0.403,0.168,136.393,386566,4
5XU23j8h4WGXwwCNmXo9FF,spotify:track:5XU23j8h4WGXwwCNmXo9FF,Six Feet Down Under Part 2,Ride The Lightning - Live From Auckland,5,2010-01-01,2,0.237,0.98,3,-3.264,1,0.1,0.00054,0.000558,0.817,0.445,152.512,429707,4
5avoEU1Dfnq7e0pBvBLRbi,spotify:track:5avoEU1Dfnq7e0pBvBLRbi,Six Feet Down Under Part 2,The Four Horseman - Live From Sydney,4,2010-01-01,3,0.287,0.982,11,-2.128,1,0.0906,0.00191,3.05e-05,0.949,0.277,114.911,320107,4
2R67IMlQZy3QyHVnie9tnn,spotify:track:2R67IMlQZy3QyHVnie9tnn,Six Feet Down Under Part 2,Welcome Home (Sanitarium) - Live From Melbourne,6,2010-01-01,4,0.286,0.959,3,-3.649,0,0.0769,0.00187,0.00131,0.92,0.252,116.57,382804,4
1cb56rCUOvKa144J9v78q3,spotify:track:1cb56rCUOvKa144J9v78q3,Six Feet Down Under Part 2,Master Of Puppets - Live From Brisbane,5,2010-01-01,5,0.254,0.96,3,-2.55,0,0.0689,0.000536,0.00101,0.136,0.378,115.696,503440,4
5a0YANGjthJbxA53K4jpIf,spotify:track:5a0YANGjthJbxA53K4jpIf,Six Feet Down Under Part 2,...And Justice For All - Live From Brisbane,4,2010-01-01,6,0.311,0.941,8,-2.587,1,0.0506,0.000384,0.00111,0.336,0.311,95.42,547773,4
68mKNNDnHbfa5XV8glALwz,spotify:track:68mKNNDnHbfa5XV8glALwz,Six Feet Down Under Part 2,Fade To Black - Live From Sydney,7,2010-01-01,7,0.138,0.948,6,-3.313,1,0.0729,0.00543,0.00313,0.971,0.372,75.698,453280,4
4cJdhpfPW7sGQ9BlxLwAAW,spotify:track:4cJdhpfPW7sGQ9BlxLwAAW,Six Feet Down Under Part 2,"Damage, Inc. - Live From Christchurch",4,2010-01-01,8,0.303,0.942,8,-5.096,1,0.155,0.0121,0.000609,0.362,0.125,100.934,324813,4
2otSugsyrMFRi7ohdeB635,spotify:track:2otSugsyrMFRi7ohdeB635,Death Magnetic,That Was Just Your Life,44,2008-09-12,1,0.251,0.994,5,-2.29,1,0.109,0.000577,0.0018,0.0898,0.361,189.891,428320,4
3KFtAMirz8dF1gApXdWMRf,spotify:track:3KFtAMirz8dF1gApXdWMRf,Death Magnetic,The End Of The Line,45,2008-09-12,2,0.335,0.985,4,-2.383,0,0.0921,0.000115,0.000807,0.135,0.202,106.552,472360,4
5xABQiiRBuVWsL9zamoj1G,spotify:track:5xABQiiRBuVWsL9zamoj1G,Death Magnetic,"Broken, Beat & Scarred",44,2008-09-12,3,0.323,0.982,4,-1.459,1,0.0869,4.9e-05,0.00415,0.237,0.48,121.895,385467,4
2gqzkEF88vMclfRZEIOnQO,spotify:track:2gqzkEF88vMclfRZEIOnQO,Death Magnetic,The Day That Never Comes,58,2008-09-12,4,0.334,0.986,4,-1.046,0,0.0576,0.000114,0.0353,0.0805,0.48,124.668,476267,4
5w3TTTAo6DIEjQYO3vKZq0,spotify:track:5w3TTTAo6DIEjQYO3vKZq0,Death Magnetic,All Nightmare Long,55,2008-09-12,5,0.271,0.985,9,-0.805,1,0.123,0.000568,0.00112,0.0809,0.354,182.981,477013,4
2LfonCFEOzFedikP12rTeo,spotify:track:2LfonCFEOzFedikP12rTeo,Death Magnetic,Cyanide,46,2008-09-12,6,0.313,0.993,11,-0.463,0,0.0751,0.000119,0.000335,0.303,0.497,129.255,399547,4
6guXhXMAHU4QYaEsobnS6v,spotify:track:6guXhXMAHU4QYaEsobnS6v,Death Magnetic,The Unforgiven III,55,2008-09-12,7,0.298,0.766,4,-3.485,0,0.0347,0.00203,3.84e-06,0.117,0.0923,121.555,466587,4
3XLnsk7Xs7ONROfmWTB58u,spotify:track:3XLnsk7Xs7ONROfmWTB58u,Death Magnetic,The Judas Kiss,41,2008-09-12,8,0.412,0.975,4,-0.974,0,0.0719,0.000444,0.00325,0.0387,0.465,88.673,480760,4
0rd4qVsMPD8YtAZEpsalT6,spotify:track:0rd4qVsMPD8YtAZEpsalT6,Death Magnetic,Suicide & Redemption,41,2008-09-12,9,0.256,0.955,4,-2.224,0,0.0733,4.78e-05,0.836,0.0877,0.396,164.397,597720,4
6qIleHbUTXcGfBfQ8h0R2n,spotify:track:6qIleHbUTXcGfBfQ8h0R2n,Death Magnetic,My Apocalypse,42,2008-09-12,10,0.262,0.993,5,-1.27,0,0.199,0.000199,0.00182,0.0962,0.279,199.915,301013,4
5ZTSBNqk3wDvhgN12c2ECP,spotify:track:5ZTSBNqk3wDvhgN12c2ECP,Some Kind Of Monster,Some Kind Of Monster,32,2004-07-13,1,0.339,0.937,5,-5.248,1,0.053,0.000487,0.197,0.178,0.633,106.981,505706,4
4qsVHamREe2Vpfur0jczkR,spotify:track:4qsVHamREe2Vpfur0jczkR,Some Kind Of Monster,The Four Horsemen - Live,26,2004-07-13,2,0.319,0.987,8,-3.069,1,0.0577,7.67e-05,0.00617,0.351,0.319,110.84,320586,4
1vy3wxf8GbW7DBSfxPDKBM,spotify:track:1vy3wxf8GbW7DBSfxPDKBM,Some Kind Of Monster,"Damage, Inc. - Live",24,2004-07-13,3,0.32,0.979,10,-3.418,0,0.0607,7.06e-05,0.0313,0.853,0.336,98.362,299239,4
42TNtAEG1xM0bLTVGMl6gb,spotify:track:42TNtAEG1xM0bLTVGMl6gb,Some Kind Of Monster,Leper Messiah - Live,24,2004-07-13,4,0.367,0.973,1,-3.091,1,0.057,6.37e-05,0.0157,0.832,0.428,139.929,355679,4
7q7uolRH6h7tWETTTUmjPI,spotify:track:7q7uolRH6h7tWETTTUmjPI,Some Kind Of Monster,Motorbreath - Live,23,2004-07-13,5,0.316,0.994,10,-2.727,0,0.104,0.000786,0.000437,0.516,0.354,101.203,199932,4
4CO6V2Nkr7gQCXwfuJuUDm,spotify:track:4CO6V2Nkr7gQCXwfuJuUDm,Some Kind Of Monster,Ride The Lightning - Live,25,2004-07-13,6,0.286,0.988,10,-2.91,0,0.0562,3.15e-05,0.184,0.97,0.54,151.126,400919,4
5eBEBLKwazqvkfk9uvqvLh,spotify:track:5eBEBLKwazqvkfk9uvqvLh,Some Kind Of Monster,Hit The Lights - Live,22,2004-07-13,7,0.252,0.993,1,-2.618,1,0.15,0.000104,0.197,0.904,0.332,169.31,252359,4
3J4ZZ83PrVqPgN7KY6jn4S,spotify:track:3J4ZZ83PrVqPgN7KY6jn4S,Some Kind Of Monster,Some Kind Of Monster - Edit,32,2004-07-13,8,0.405,0.893,0,-3.453,1,0.0715,0.000183,0.00529,0.121,0.439,104.882,256799,4
6ji9oUOQtCWGLra4XoY5dQ,spotify:track:6ji9oUOQtCWGLra4XoY5dQ,Some Kind Of Monster (Live),Some Kind Of Monster,24,2004-07-13,1,0.337,0.938,5,-5.266,1,0.0532,0.000475,0.238,0.186,0.648,105.377,505547,4
6rwAQ8iEabmTCgjEJsDbPw,spotify:track:6rwAQ8iEabmTCgjEJsDbPw,Some Kind Of Monster (Live),The Four Horsemen - Live,17,2004-07-13,2,0.408,0.988,8,-3.068,1,0.0526,9.28e-05,0.00448,0.353,0.33,110.817,320587,4
1lRDIwSH5N1h3UwTGG2yyu,spotify:track:1lRDIwSH5N1h3UwTGG2yyu,Some Kind Of Monster (Live),"Damage, Inc. - Live",15,2004-07-13,3,0.306,0.98,10,-3.478,0,0.0623,5.29e-05,0.0291,0.857,0.35,98.824,299240,4
5wxO3w2Jh1QyxwDogm5aWE,spotify:track:5wxO3w2Jh1QyxwDogm5aWE,Some Kind Of Monster (Live),Leper Messiah - Live,15,2004-07-13,4,0.37,0.97,1,-3.139,1,0.0558,7.25e-05,0.015,0.869,0.462,139.831,355680,4
5xST97rDkmTG1kErXfvkl6,spotify:track:5xST97rDkmTG1kErXfvkl6,Some Kind Of Monster (Live),Motorbreath - Live,14,2004-07-13,5,0.367,0.994,10,-2.761,0,0.113,0.000897,8.44e-05,0.616,0.363,101.632,199933,4
4eTsF6IJzeuBoIlRVXQsm7,spotify:track:4eTsF6IJzeuBoIlRVXQsm7,Some Kind Of Monster (Live),Ride The Lightning - Live,16,2004-07-13,6,0.29,0.989,10,-2.908,0,0.0583,3.69e-05,0.113,0.966,0.528,150.965,400920,4
1PumZzDzB0IA84mgDxLzc8,spotify:track:1PumZzDzB0IA84mgDxLzc8,Some Kind Of Monster (Live),Hit The Lights - Live,14,2004-07-13,7,0.26,0.993,1,-2.589,1,0.137,9.97e-05,0.212,0.916,0.391,164.085,252360,4
5gRty0VvZthglRgdfnyYiD,spotify:track:5gRty0VvZthglRgdfnyYiD,Some Kind Of Monster (Live),Some Kind Of Monster - Edit,23,2004-07-13,8,0.393,0.895,0,-3.483,1,0.073,0.00017,0.00386,0.208,0.421,105.332,256747,4
09NpqcWK5TLI86HbHv3N0L,spotify:track:09NpqcWK5TLI86HbHv3N0L,St. Anger,Frantic,47,2003-06-05,1,0.483,0.978,10,-3.063,0,0.0882,0.00497,0.125,0.0782,0.563,161.764,350360,4
3fOc9x06lKJBhz435mInlH,spotify:track:3fOc9x06lKJBhz435mInlH,St. Anger,St. Anger,55,2003-06-05,2,0.249,0.949,2,-2.642,0,0.0678,0.00131,0.0228,0.0953,0.498,185.252,441133,4
3mNOQhKgWNgtWIq4SGND8j,spotify:track:3mNOQhKgWNgtWIq4SGND8j,St. Anger,Some Kind Of Monster,44,2003-06-05,3,0.337,0.938,5,-5.266,1,0.0532,0.000475,0.238,0.186,0.648,105.377,505547,4
6BW7c1H0hOJ83lcKTbUR47,spotify:track:6BW7c1H0hOJ83lcKTbUR47,St. Anger,Dirty Window,39,2003-06-05,4,0.366,0.981,1,-4.234,1,0.0843,0.0121,0.000136,0.386,0.439,127.454,324907,4
1mbtnFSKbTmvbYxecgFb57,spotify:track:1mbtnFSKbTmvbYxecgFb57,St. Anger,Invisible Kid,37,2003-06-05,5,0.491,0.988,1,-5.205,1,0.0908,0.0065,0.516,0.0569,0.408,157.839,510093,4
0rVZ9iDQCmb2nyB8RvfAOv,spotify:track:0rVZ9iDQCmb2nyB8RvfAOv,St. Anger,My World,35,2003-06-05,6,0.329,0.982,1,-4.456,1,0.083,0.0018,0.00456,0.281,0.351,99.153,345533,4
2O4M60YhdylyjSNOXQMlIE,spotify:track:2O4M60YhdylyjSNOXQMlIE,St. Anger,Shoot Me Again,37,2003-06-05,7,0.55,0.927,1,-4.324,1,0.0815,0.00061,0.0135,0.0458,0.347,111.432,430107,4
5fU6qjmD38P90BMsuqpiuU,spotify:track:5fU6qjmD38P90BMsuqpiuU,St. Anger,Sweet Amber,38,2003-06-05,8,0.479,0.913,0,-5.335,1,0.0625,0.00114,0.000107,0.226,0.413,93.213,327133,4
6gcGqslzlXlwt4UCjXxrgN,spotify:track:6gcGqslzlXlwt4UCjXxrgN,St. Anger,The Unnamed Feeling,38,2003-06-05,9,0.469,0.915,8,-5.235,1,0.0643,0.000826,0.00421,0.11,0.441,140.421,427893,4
0HZpiUtrwCqKChQn0x6Bqy,spotify:track:0HZpiUtrwCqKChQn0x6Bqy,St. Anger,Purify,34,2003-06-05,10,0.506,0.988,0,-3.139,1,0.0733,0.00213,0.00399,0.296,0.235,105.531,313933,3
2XDPSz4jo6FiOoRc7pfgm3,spotify:track:2XDPSz4jo6FiOoRc7pfgm3,St. Anger,All Within My Hands,36,2003-06-05,11,0.553,0.966,10,-4.489,0,0.086,0.00392,0.00241,0.237,0.302,105.786,525893,4
0bzvbai7mhD7fxxusyqf44,spotify:track:0bzvbai7mhD7fxxusyqf44,S&M,The Ecstasy Of Gold - Live with the SFSO,39,1999-11-23,1,0.203,0.589,0,-8.763,1,0.0573,0.331,0.604,0.825,0.0484,85.735,150600,3
7KLL4TSjeDuFo6VtM9gNWk,spotify:track:7KLL4TSjeDuFo6VtM9gNWk,S&M,The Call Of Ktulu - Live with the SFSO,38,1999-11-23,2,0.284,0.937,1,-5.11,0,0.0534,3.72e-05,0.84,0.426,0.0929,131.852,574267,4
0wFL6kJKvHY6t5OcOiAbCZ,spotify:track:0wFL6kJKvHY6t5OcOiAbCZ,S&M,Master Of Puppets - Live with the SFSO,40,1999-11-23,3,0.279,0.99,1,-3.312,1,0.0971,6.36e-06,0.00442,0.726,0.24,107.146,534773,4
0oYB2jJWFABCjNRY4KSZ9w,spotify:track:0oYB2jJWFABCjNRY4KSZ9w,S&M,Of Wolf And Man - Live with the SFSO,36,1999-11-23,4,0.392,0.977,1,-3.497,0,0.0725,1.36e-05,5.57e-05,0.979,0.277,125.687,258867,4
37DziDjAAxRySqsYGNYBlW,spotify:track:37DziDjAAxRySqsYGNYBlW,S&M,The Thing That Should Not Be - Live with the SFSO,36,1999-11-23,5,0.263,0.914,3,-5.474,0,0.0593,9.07e-06,0.0607,0.379,0.18,112.99,446667,4
7yQP0dsMgIV5FJT94htpxe,spotify:track:7yQP0dsMgIV5FJT94htpxe,S&M,Fuel - Live with the SFSO,38,1999-11-23,6,0.295,0.99,10,-4.04,0,0.177,1.7e-05,0.000151,0.71,0.148,115.569,275893,4
4jfrFYcMWGojddctOCCSjL,spotify:track:4jfrFYcMWGojddctOCCSjL,S&M,The Memory Remains - Live with the SFSO,37,1999-11-23,7,0.326,0.975,1,-4.763,1,0.0868,0.000243,0.000476,0.962,0.324,76.444,282373,4
0n4AllHzf3ma4ki20Y9h00,spotify:track:0n4AllHzf3ma4ki20Y9h00,S&M,No Leaf Clover - Live with the SFSO,53,1999-11-23,8,0.246,0.952,3,-5.045,0,0.114,0.000558,0.00193,0.959,0.387,151.374,343200,4
64PaBtqwPjhOg40JJCaWMo,spotify:track:64PaBtqwPjhOg40JJCaWMo,S&M,Hero Of The Day - Live with the SFSO,40,1999-11-23,9,0.252,0.895,8,-5.34,1,0.0969,0.000771,0.000402,0.984,0.223,121.658,284627,4
6sJT6EIer5VO2T05Qbg3cC,spotify:track:6sJT6EIer5VO2T05Qbg3cC,S&M,Devil's Dance - Live with the SFSO,35,1999-11-23,10,0.481,0.927,0,-3.615,0,0.047,2.82e-05,0.00432,0.988,0.371,96.39,326000,4
5AJatXoJVwQQEtxp8Wq21O,spotify:track:5AJatXoJVwQQEtxp8Wq21O,S&M,Bleeding Me - Live with the SFSO,36,1999-11-23,11,0.27,0.909,1,-4.983,1,0.0577,5.52e-05,0.000183,0.977,0.333,132.409,541640,4
5kFv1XqZifUS3gPfFSrnjW,spotify:track:5kFv1XqZifUS3gPfFSrnjW,S&M,Nothing Else Matters - Live with the SFSO,40,1999-11-23,12,0.276,0.611,3,-7.889,0,0.0343,0.000539,0.0791,0.975,0.0857,144.977,407267,3
282rwnxfCemhohGXpwbi3X,spotify:track:282rwnxfCemhohGXpwbi3X,S&M,Until It Sleeps - Live with the SFSO,36,1999-11-23,13,0.271,0.946,1,-4.161,1,0.0639,9.89e-06,0.000257,0.408,0.32,124.968,269973,4
6EmUlknZSc3QK8JSk7F2Qt,spotify:track:6EmUlknZSc3QK8JSk7F2Qt,S&M,For Whom The Bell Tolls - Live with the SFSO,38,1999-11-23,14,0.318,0.978,10,-3.93,0,0.127,1.51e-05,0.00829,0.978,0.171,126.87,292160,4
5fsJYr9OnwU1jBfrK0th9s,spotify:track:5fsJYr9OnwU1jBfrK0th9s,S&M,Human - Live with the SFSO,37,1999-11-23,15,0.289,0.918,6,-4.761,1,0.0545,3.04e-05,0.0213,0.988,0.366,97.739,259800,4
1ZCj3AabIF9OtX1ZMKvhnE,spotify:track:1ZCj3AabIF9OtX1ZMKvhnE,S&M,Wherever I May Roam - Live with the SFSO,35,1999-11-23,16,0.26,0.943,3,-4.193,1,0.0661,1.87e-05,0.00342,0.958,0.191,136.349,421467,4
7C9TNEdXSMJjuJS5hczUXj,spotify:track:7C9TNEdXSMJjuJS5hczUXj,S&M,The Outlaw Torn - Live with the SFSO,35,1999-11-23,17,0.327,0.882,10,-5.307,0,0.0493,1.65e-05,0.00419,0.983,0.389,126.022,598907,4
5snyl56jcL8JMOqR02HYCA,spotify:track:5snyl56jcL8JMOqR02HYCA,S&M,Sad But True - Live with the SFSO,35,1999-11-23,18,0.294,0.977,7,-3.732,1,0.0731,1.59e-05,0.00209,0.928,0.243,92.375,346267,4
1L3xLJzYMRCN6ydha1XF42,spotify:track:1L3xLJzYMRCN6ydha1XF42,S&M,One - Live with the SFSO,37,1999-11-23,19,0.292,0.949,10,-5.735,0,0.134,6.57e-06,0.279,0.992,0.238,124.283,473067,4
0T3Pft6gyhtBCrGOsSrvlE,spotify:track:0T3Pft6gyhtBCrGOsSrvlE,S&M,Enter Sandman - Live with the SFSO,36,1999-11-23,20,0.278,0.97,10,-4.537,0,0.145,0.000144,0.0481,0.966,0.152,131.288,459133,4
2T9a3ToWrj8ijGUzCtlRNz,spotify:track:2T9a3ToWrj8ijGUzCtlRNz,S&M,Battery - Live with the SFSO,34,1999-11-23,21,0.239,0.976,11,-5.29,1,0.344,0.000109,0.362,0.954,0.125,96.485,444667,4
0i5rdIyrXsxgi00aqX1gUs,spotify:track:0i5rdIyrXsxgi00aqX1gUs,"Garage, Inc.",Free Speech For The Dumb,37,1998-11-24,1,0.441,0.941,8,-4.589,0,0.0383,1.81e-06,0.857,0.365,0.525,101.768,155533,4
5Jf09YPlxBfhy9QzjNzp0S,spotify:track:5Jf09YPlxBfhy9QzjNzp0S,"Garage, Inc.",It's Electric,39,1998-11-24,2,0.496,0.968,10,-3.152,0,0.0929,0.000184,0.0,0.112,0.619,90.918,213933,4
08uoEjd9YjT1KDTKuTkfQq,spotify:track:08uoEjd9YjT1KDTKuTkfQq,"Garage, Inc.",Sabbra Cadabra,41,1998-11-24,3,0.338,0.951,9,-3.277,0,0.0621,0.000222,6.89e-06,0.107,0.344,141.016,380240,4
7HPhrbgMHV5cUskknWA2oo,spotify:track:7HPhrbgMHV5cUskknWA2oo,"Garage, Inc.",Turn The Page,62,1998-11-24,4,0.422,0.818,8,-3.941,1,0.0319,1.64e-05,0.0137,0.0931,0.228,149.045,366400,4
0EJ3N6BhFDrUc26xBEpztv,spotify:track:0EJ3N6BhFDrUc26xBEpztv,"Garage, Inc.","Die, Die My Darling",53,1998-11-24,5,0.449,0.975,10,-2.789,0,0.0582,0.00045,0.0,0.14,0.785,178.069,149333,3
6mb5AfuKhjaU1l1eyDQEXy,spotify:track:6mb5AfuKhjaU1l1eyDQEXy,"Garage, Inc.",Loverman,39,1998-11-24,6,0.515,0.512,9,-6.017,1,0.0429,0.00174,0.000134,0.106,0.255,128.958,472693,4
45oVrneg2MiwAA74KgmtBj,spotify:track:45oVrneg2MiwAA74KgmtBj,"Garage, Inc.",Mercyful Fate,39,1998-11-24,7,0.328,0.952,1,-4.037,1,0.0635,1.12e-05,0.000334,0.0721,0.535,139.295,671573,4
6FCSwETzhnykKYJLIMTewZ,spotify:track:6FCSwETzhnykKYJLIMTewZ,"Garage, Inc.",Astronomy,40,1998-11-24,8,0.331,0.782,3,-5.624,0,0.0413,0.000157,0.0106,0.146,0.157,85.741,397533,4
3ZpWy5rBZv2aLQAldnmTsP,spotify:track:3ZpWy5rBZv2aLQAldnmTsP,"Garage, Inc.",Whiskey In The Jar,67,1998-11-24,9,0.511,0.972,10,-3.751,1,0.0413,5.36e-06,0.00101,0.19,0.532,132.97,304893,4
3kjrWJMt1j9nl3favBZQIH,spotify:track:3kjrWJMt1j9nl3favBZQIH,"Garage, Inc.",Tuesday's Gone,48,1998-11-24,10,0.457,0.599,8,-5.693,1,0.0273,0.0115,3.41e-06,0.709,0.31,136.102,545733,3
0iEjWoFJLHPBjsV7vk1L8g,spotify:track:0iEjWoFJLHPBjsV7vk1L8g,"Garage, Inc.",The More I See,35,1998-11-24,11,0.416,0.959,1,-5.139,1,0.0495,2.81e-06,0.0349,0.117,0.054,94.821,288733,4
7wZrvpm5IAyCjg1PAVRwP6,spotify:track:7wZrvpm5IAyCjg1PAVRwP6,"Garage, Inc.",Helpless,37,1998-11-24,12,0.309,0.985,11,-5.261,0,0.0756,4.24e-06,0.0115,0.101,0.602,150.289,398333,4
4j0ridh4Q1pWDlxKkXpAif,spotify:track:4j0ridh4Q1pWDlxKkXpAif,"Garage, Inc.",The Small Hours,38,1998-11-24,13,0.478,0.858,7,-4.665,1,0.0388,0.000443,0.188,0.0822,0.554,89.314,403240,4
2GNsDkUXo7qnkdW1g3hMDx,spotify:track:2GNsDkUXo7qnkdW1g3hMDx,"Garage, Inc.",The Wait,41,1998-11-24,14,0.338,0.974,0,-4.896,1,0.0493,4.57e-05,0.633,0.104,0.69,163.94,295267,4
6ynUnFkUxBvzlfyWqxPVDF,spotify:track:6ynUnFkUxBvzlfyWqxPVDF,"Garage, Inc.",Crash Course In Brain Surgery,39,1998-11-24,15,0.555,0.984,2,-4.232,1,0.105,5.21e-05,0.355,0.0366,0.421,87.663,190333,4
2huEOPsK2M0GbgfoiTqEdy,spotify:track:2huEOPsK2M0GbgfoiTqEdy,"Garage, Inc.",Last Caress / Green Hell,40,1998-11-24,16,0.339,0.998,0,-4.532,1,0.0568,3.23e-05,0.0292,0.0238,0.273,103.25,209800,4
0vFDo1ed4LC3pmISYHeJV3,spotify:track:0vFDo1ed4LC3pmISYHeJV3,"Garage, Inc.",Am I Evil?,45,1998-11-24,17,0.349,0.943,4,-5.704,1,0.0922,0.00129,0.454,0.0529,0.518,97.491,470133,4
2HmQF64EQZeVt34QcTHitk,spotify:track:2HmQF64EQZeVt34QcTHitk,"Garage, Inc.",Blitzkrieg,39,1998-11-24,18,0.492,0.968,4,-6.332,1,0.0559,0.000834,0.533,0.0661,0.631,98.825,216800,4
5s2iMB6rN20tCQMmtuzuNa,spotify:track:5s2iMB6rN20tCQMmtuzuNa,"Garage, Inc.",Breadfan,41,1998-11-24,19,0.38,0.926,9,-7.49,1,0.0715,0.000338,0.136,0.638,0.148,123.285,341267,4
2AaGEFSF73oqaJ76Btt2vt,spotify:track:2AaGEFSF73oqaJ76Btt2vt,"Garage, Inc.",The Prince,34,1998-11-24,20,0.269,0.957,9,-6.261,0,0.109,4.43e-05,0.02,0.0972,0.562,164.071,265667,4
452eWE1sXO6L0HgNoqZbpE,spotify:track:452eWE1sXO6L0HgNoqZbpE,"Garage, Inc.",Stone Cold Crazy,42,1998-11-24,21,0.448,0.942,7,-3.298,1,0.0819,0.000164,0.000258,0.0564,0.611,126.301,137627,4
6BMu02ms9MpX99hHgACYRE,spotify:track:6BMu02ms9MpX99hHgACYRE,"Garage, Inc.",So What,41,1998-11-24,22,0.533,0.983,2,-2.964,1,0.0674,0.00118,3.13e-05,0.378,0.382,94.938,188973,4
512XpdaHycrEZKIW3BraHs,spotify:track:512XpdaHycrEZKIW3BraHs,"Garage, Inc.",Killing Time,33,1998-11-24,23,0.47,0.99,1,-3.523,0,0.0584,0.000171,0.00414,0.12,0.353,117.054,183733,4
32pqukixTk9qRlWXPwnw5K,spotify:track:32pqukixTk9qRlWXPwnw5K,"Garage, Inc.",Overkill,35,1998-11-24,24,0.387,0.995,8,-3.97,1,0.211,4.11e-06,0.844,0.131,0.0553,132.23,244960,4
1z12wAVxBan3TOYmuGseya,spotify:track:1z12wAVxBan3TOYmuGseya,"Garage, Inc.",Damage Case,33,1998-11-24,25,0.453,0.988,1,-2.775,1,0.0734,8.15e-05,0.211,0.218,0.294,81.801,220307,4
266SNdiM0KGi2lM1alS4ym,spotify:track:266SNdiM0KGi2lM1alS4ym,"Garage, Inc.",Stone Dead Forever,32,1998-11-24,26,0.348,0.989,1,-3.329,1,0.088,3.42e-05,0.183,0.151,0.331,102.423,291960,4
1mOrFr6ycCtOYIuUyy7uTC,spotify:track:1mOrFr6ycCtOYIuUyy7uTC,"Garage, Inc.",Too Late Too Late,33,1998-11-24,27,0.458,0.989,1,-3.439,1,0.0751,2.79e-05,0.0336,0.0445,0.327,98.027,192133,4
5Drw9LOY1YkcgOXSatNfWj,spotify:track:5Drw9LOY1YkcgOXSatNfWj,Garage Inc.,Free Speech For The Dumb,43,1998-01-01,1,0.446,0.943,8,-4.584,0,0.0385,1.76e-06,0.765,0.37,0.561,101.684,155493,4
7csz4sW8pAL4M378czLtlD,spotify:track:7csz4sW8pAL4M378czLtlD,Garage Inc.,It's Electric,47,1998-01-01,2,0.485,0.967,10,-3.151,0,0.0909,0.000233,0.0,0.173,0.63,90.905,213933,4
11IPNJTMidD7XtDcms6JNs,spotify:track:11IPNJTMidD7XtDcms6JNs,Garage Inc.,Sabbra Cadabra,49,1998-01-01,3,0.338,0.951,5,-3.313,1,0.0576,0.000223,8.04e-06,0.107,0.363,141.377,380240,4
1aXFBWnnPFRKUN7vuIA5h0,spotify:track:1aXFBWnnPFRKUN7vuIA5h0,Garage Inc.,Turn The Page,66,1998-01-01,4,0.426,0.813,8,-3.963,1,0.0318,1.94e-05,0.022,0.0937,0.228,149.013,366467,4
0t7LcUic4qolMCysPrKeAd,spotify:track:0t7LcUic4qolMCysPrKeAd,Garage Inc.,"Die, Die My Darling",63,1998-01-01,5,0.438,0.976,10,-2.757,0,0.0576,0.000369,0.0,0.194,0.791,178.03,146560,3
4ZzCFuFwZI0JY32L2znC8V,spotify:track:4ZzCFuFwZI0JY32L2znC8V,Garage Inc.,Loverman,47,1998-01-01,6,0.522,0.517,9,-6.0,1,0.0415,0.00145,0.000159,0.103,0.236,129.148,472827,4
4QSjFkY6GEhu3yvo02xHxt,spotify:track:4QSjFkY6GEhu3yvo02xHxt,Garage Inc.,Mercyful Fate,45,1998-01-01,7,0.329,0.95,1,-4.059,1,0.063,1.09e-05,0.000225,0.0516,0.534,139.312,670373,4
1Bpa3yoBAqpcc8mRC9jacn,spotify:track:1Bpa3yoBAqpcc8mRC9jacn,Garage Inc.,Astronomy,48,1998-01-01,8,0.345,0.778,3,-5.631,0,0.0407,0.000146,0.0124,0.136,0.148,86.221,397840,4
2R6UrJ8uWbSIiHWmvRQvN8,spotify:track:2R6UrJ8uWbSIiHWmvRQvN8,Garage Inc.,Whiskey In The Jar,76,1998-01-01,9,0.511,0.97,10,-3.72,1,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,304693,4
1OX2eJLfU0SHLzcy9sv9Vj,spotify:track:1OX2eJLfU0SHLzcy9sv9Vj,Garage Inc.,Tuesday's Gone,51,1998-01-01,10,0.457,0.594,8,-5.722,1,0.028,0.0116,5.11e-06,0.691,0.33,136.237,543867,3
